PyroManiac,2,27,1,-1910.9571533203125,-466.68731689453125,83.77532958984375,16.8255615234375,95.0372314453125,0,-1925,-387.5,63.91122817993164,0,0,0,0,1,0
PyroManiac,2,27,1,-218.67242431640625,-827.6846313476562,47.26277160644531,9.8822021484375,304.1510009765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,28,1,-393.15045166015625,1331.08447265625,-124.57109832763672,9.1845703125,119.0863037109375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,29,1,-812.4358520507812,2301.17041015625,-96.5037612915039,12.337646484375,334.4403076171875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,31,1,342.0185546875,2165.97314453125,-128.86155700683594,6.097412109375,12.5079345703125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,31,1,371.7975158691406,2097.7490234375,95.45413208007812,6.448974609375,268.3740234375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,33,1,434.5625305175781,-145.33963012695312,-4.6534271240234375,9.393310546875,299.080810546875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,33,1,-1332.36572265625,-571.844482421875,128.83480834960938,4.6966552734375,45.8843994140625,0,-1162.5,-400,132.71315002441406,0,0,0,0,0,0
PyroManiac,2,34,1,-1922.8372802734375,2234.833984375,-2.353722095489502,2.801513671875,5.987548828125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,35,1,35.22859191894531,2197.196533203125,-129.54393005371094,4.3450927734375,359.12109375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,36,1,1699.2681884765625,883.4044799804688,-8.647499084472656,354.5343017578125,269.4232177734375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,37,1,620.2409057617188,548.0317993164062,0.005482840351760387,17.5286865234375,196.358642578125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,38,1,-1359.69580078125,-701.2152709960938,123.03125,2.2412109375,56.40380859375,0,-1162.5,-400,132.71315002441406,0,0,0,0,0,0
PyroManiac,2,39,1,-433.90869140625,506.1565246582031,-2.6403350830078125,8.338623046875,308.14453125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,40,1,-1006.474609375,1459.16796875,-112.1542739868164,8.338623046875,249.862060546875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,41,1,-466.75537109375,2360.22265625,-104.90290069580078,8.4814453125,295.1751708984375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,42,1,221.30706787109375,2277.2890625,-124.10313415527344,4.3450927734375,88.868408203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,43,1,1302.76416015625,2893.859130859375,128.0699920654297,11.986083984375,246.77490234375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,44,1,1105.87744140625,1078.2744140625,-1.2242698669433594,4.6966552734375,213.3270263671875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,45,1,-57.4356575012207,-837.5978393554688,8.344833374023438,353.759765625,178.6871337890625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,46,1,-1518.9976806640625,164.08004760742188,2.48699951171875,1.6094970703125,172.6556396484375,0,-1987.5,225,9.03125,0,0,0,0,0,0
PyroManiac,2,48,1,-2017.784912109375,1157.3458251953125,33.368953704833984,1.5380859375,189.55810546875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,0
PyroManiac,2,48,1,273.03125,1865.447509765625,98.6949462890625,9.95361328125,49.932861328125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,50,1,1601.96875,2494.879150390625,51.75204086303711,7.2894287109375,262.55126953125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,0
PyroManiac,2,51,1,-1988.14404296875,-472.105224609375,98.55852508544922,24.9609375,53.9483642578125,0,-1925,-387.5,63.91122817993164,0,0,0,0,0,0
PyroManiac,2,51,1,-1853.34619140625,-121.88298797607422,11.002960205078125,5.6744384765625,44.4122314453125,0,-1637.5,87.5,6.878854274749756,0,0,0,0,0,0
PyroManiac,2,52,1,-1625.2042236328125,2334.2041015625,-0.6581622362136841,3.71337890625,338.367919921875,0,-1487.5,2275,-0.29467225074768066,0,0,0,0,0,0
PyroManiac,2,53,1,-48.9509391784668,2119.537841796875,-126.62358093261719,6.097412109375,6.8994140625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,54,1,1428.64306640625,2015.36865234375,-9.578353881835938,3.7847900390625,268.0224609375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,55,1,712.8394165039062,565.8863525390625,1.0215996503829956,9.8822021484375,193.90869140625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,56,1,100.65205383300781,-794.6884155273438,-9.26150894165039,354.462890625,185.7733154296875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,0
PyroManiac,2,58,1,-1399.5628662109375,-649.9645385742188,126.47630310058594,2.5927734375,122.9425048828125,0,-1562.5,-400,134.21856689453125,0,0,0,0,0,0
PyroManiac,2,58,1,-2068.510986328125,2071.6220703125,1.3354110717773438,3.9935302734375,11.9476318359375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,0
PyroManiac,2,59,1,1416.0394287109375,1353.795166015625,-11.241806030273438,7.0806884765625,265.4241943359375,0,1400,1200,-10.163823127746582,0,0,0,0,0,0
