name,team,kills,deaths,attacker_x,attacker_y,attacker_z,attacker_pitch,attacker_yaw,attacker_ducked,victim_x,victim_y,victim_z,victim_pitch,victim_yaw,victim_ducked,wallbang,isHeadshot,isHacker
n00bie,2,6,0,294.7172546386719,2522.162353515625,97.82933807373047,0.37353515625,3.834228515625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,8,0,424.8468017578125,1578.52880859375,2.4816601276397705,0.8624267578125,208.916015625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,8,0,-2.9176933765411377,397.88604736328125,-1.5968971252441406,0.4010009765625,320.6744384765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,9,0,-872.1158447265625,-669.687255859375,130.03237915039062,0.5712890625,253.267822265625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,11,0,-1205.0347900390625,-741.6217651367188,120.4886474609375,4.1748046875,153.5174560546875,0,-1925,-387.5,63.91122817993164,0,0,0,1,1,1
n00bie,2,12,0,-1447.34375,-216.00633239746094,128.5063934326172,19.1986083984375,120.8770751953125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,13,0,-1686.9361572265625,1022.1753540039062,30.83646011352539,359.857177734375,158.4283447265625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,13,0,-1328.633544921875,2254.918701171875,1.6991615295410156,10.5029296875,357.550048828125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,15,0,-211.96875,1432.556884765625,0.018020598217844963,30.311279296875,188.2177734375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,16,0,403.00445556640625,317.53424072265625,2.5607261657714844,358.5113525390625,285.5731201171875,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,16,0,636.35693359375,431.6265869140625,-0.31005579233169556,350.8099365234375,111.11572265625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,17,0,1089.9512939453125,1051.5611572265625,-1.4351119995117188,355.1934814453125,314.01123046875,1,1687.5,425,55.32475662231445,0,0,0,0,1,1
n00bie,2,18,0,1288.074462890625,917.2239990234375,0.38816261291503906,13.53515625,282.2882080078125,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,19,0,1061.3929443359375,2044.802490234375,2.283961772918701,350.3924560546875,106.556396484375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,21,0,958.2135009765625,2121.29931640625,-8.698123931884766,3.636474609375,119.7509765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,21,0,-318.69744873046875,2120.005126953125,-127.83955383300781,359.110107421875,237.6287841796875,0,-512.5,1825,-120.86033630371094,0,0,0,0,1,1
n00bie,2,22,0,-394.9683837890625,2027.0953369140625,-127.49420166015625,355.8251953125,269.4451904296875,0,-412.5,987.5,-49.95709991455078,0,0,0,1,1,1
n00bie,2,23,0,-1948.87060546875,2089.118408203125,-1.8576393127441406,358.00048828125,268.1268310546875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,1
n00bie,2,24,0,-1934.75927734375,-531.3120727539062,104.37397766113281,349.947509765625,279.415283203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,25,0,-1533.782958984375,491.96875,32.69419860839844,356.165771484375,76.5911865234375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,26,0,-1313.3843994140625,2220.40087890625,2.347137451171875,6.92138671875,351.650390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,27,0,715.0617065429688,2754.6630859375,170.10125732421875,9.38232421875,215.189208984375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,28,0,-489.96875,1478.873291015625,-110.96875,359.14306640625,189.4921875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,29,0,-183.08245849609375,1066.6864013671875,0.8217040300369263,358.4564208984375,251.455078125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,30,0,-1176.2828369140625,-862.2366943359375,116.11457824707031,358.472900390625,168.3709716796875,0,-1912.5,-712.5,123.03124237060547,0,0,0,0,1,1
n00bie,2,31,0,-774.8666381835938,-766.9566040039062,119.15704345703125,6.8170166015625,9.3438720703125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,33,0,-1611.265625,1051.1837158203125,33.859642028808594,0.318603515625,166.695556640625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,33,0,-1270.9759521484375,2192.201171875,3.8051772117614746,5.4437255859375,357.791748046875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,34,0,-476.9523620605469,2182.348876953125,-124.34192657470703,359.1815185546875,265.4571533203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,36,0,662.2283935546875,960.1902465820312,0.050272583961486816,359.0496826171875,260.9307861328125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,36,0,792.4854125976562,961.5343017578125,0.04933929443359375,357.088623046875,329.3316650390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,37,0,645.1482543945312,2626.16357421875,94.63703918457031,0.164794921875,346.563720703125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,1
n00bie,2,38,0,280.7351989746094,1518.7027587890625,2.2057723999023438,5.2569580078125,185.767822265625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,39,0,-665.2655639648438,1445.5594482421875,-113.66869354248047,0.054931640625,188.9154052734375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,40,0,-1582.0894775390625,319.3564147949219,4.019669532775879,353.056640625,75.2838134765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,41,0,-1582.0894775390625,319.3564147949219,68.01966857910156,353.056640625,75.2838134765625,0,-1582.0894775390625,319.3564147949219,68.01966857910156,353.056640625,75.2838134765625,0,0,0,1
n00bie,2,40,1,-2033.208251953125,2153.9208984375,-0.4026959538459778,359.088134765625,12.447509765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,41,1,-2031.12353515625,2152.927978515625,-0.44123852252960205,357.5445556640625,65.93994140625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,42,1,-1172.1217041015625,2173.151611328125,3.142566442489624,5.8721923828125,358.472900390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,43,1,1353.8809814453125,2595.10009765625,78.22036743164062,358.0718994140625,184.10888671875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,44,1,740.96875,572.8109130859375,76.03125,26.8780517578125,193.348388671875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,45,1,740.96875,571.3511962890625,76.03125,3.658447265625,247.0660400390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,46,1,715.7333984375,567.639892578125,76.03125,12.06298828125,99.3218994140625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,47,1,1551.0667724609375,1859.2391357421875,-7.08780574798584,359.8297119140625,119.90478515625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,48,1,-1257.96875,2252.048828125,4.326297760009766,1.669921875,173.9739990234375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,2,49,1,-1960.0595703125,1756.325439453125,32.15113830566406,358.7091064453125,268.1597900390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,50,1,-1671.5450439453125,746.7146606445312,30.917770385742188,0.15380859375,321.3665771484375,0,-1512.5,612.5,32.164886474609375,0,0,0,0,1,1
n00bie,2,52,1,-1075.788818359375,-454.817626953125,130.02505493164062,0.823974609375,167.6348876953125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,52,1,-414.062255859375,-916.9730834960938,97.44355773925781,6.5423583984375,25.751953125,1,237.5,-600,-2.933901309967041,0,0,0,0,1,1
n00bie,2,53,1,-13.009049415588379,399.6525573730469,-1.5625114440917969,357.572021484375,142.9705810546875,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,54,1,-479.51873779296875,1790.9471435546875,-122.9908447265625,357.462158203125,167.1954345703125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,0,1
n00bie,2,55,1,-514.2208251953125,2158.76806640625,-124.09612274169922,0.692138671875,154.4732666015625,0,-662.5,2225,-121.16825103759766,0,0,0,0,1,1
n00bie,2,56,1,-1189.843994140625,2144.521484375,5.657625198364258,359.5111083984375,155.599365234375,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,57,1,657.0555419921875,234.72772216796875,-4.349048614501953,0.32958984375,236.6400146484375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,58,1,1263.907958984375,1008.0989990234375,-21.66401481628418,358.8079833984375,138.3892822265625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,60,1,1065.130126953125,2631.625244140625,103.43067169189453,3.36181640625,203.4613037109375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,60,1,-263.0426940917969,2056.916259765625,-127.40487670898438,358.4564208984375,223.670654296875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,61,1,-1965.3985595703125,2310.624267578125,0.061145782470703125,347.354736328125,60.8642578125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,62,1,-1974.383544921875,2312.373291015625,0.07700347900390625,0.439453125,355.660400390625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,64,1,-1657.03125,1147.9267578125,30.961990356445312,1.0601806640625,346.695556640625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,64,1,-1449.806640625,-734.9205322265625,120.65824127197266,357.484130859375,159.8236083984375,0,-1587.5,-687.5,125.88524627685547,0,0,0,0,1,1
